t,x,y,vx,vy
0.00025299999999999997,-0.17148151685394764,0.01936419841867562,-461.38534908068686,-452.9452488459593
0.000254,-0.1719422445625692,0.01891117955141601,-460.071029493088,-453.0917350973698
0.00025499999999999996,-0.17240166083647812,0.018458016440631154,-458.7624755299832,-453.2337454020181
0.000256,-0.17285977142885245,0.018004713533847607,-457.45966228567806,-453.371336483708
0.000257,-0.17331658206792783,0.0175512752222171,-456.1625647819799,-453.5045643696087
0.000258,-0.17377209845692795,0.017097705841209187,-454.8711579743782,-453.63348439824057
0.000259,-0.17422632627400145,0.016644009671295912,-453.58541675805407,-453.7581512273992
0.00026,-0.17467927117216434,0.016190190938628612,-452.305315973721,-453.8786188420192
0.000261,-0.1751309387792485,0.015736253815706862,-451.03083041330217,-453.99494056197494
0.00026199999999999997,-0.17558133469785575,0.015282202422039664,-449.7619348254468,-454.10716904981865
0.000263,-0.17603046450531698,0.014828040824798926,-448.4986039208903,-454.21535631845495
0.00026399999999999997,-0.17647833375365718,0.014373773039465304,-447.2408123776605,-454.3195537387508
0.000265,-0.17692494796956504,0.013919403030466453,-445.9885348461353,-454.41981204708117
0.000266,-0.1773703126543679,0.013464934711807782,-444.7417459539529,-454.5161813528087
0.000267,-0.17781443328401134,0.01301037194769575,-443.5004203107804,-454.60871114569846
0.000268,-0.17825731530904357,0.01255571855315378,-442.264532512942,-454.6974503032658
0.000269,-0.1786989641546043,0.01210097829463087,-441.03405714791177,-454.78244709805824
0.00027,-0.1791393852204181,0.011646154890602941,-439.8089687986724,-454.86374920487043
0.000271,-0.17957858388079215,0.011191252012167016,-438.58924204794505,-454.9414037078919
0.000272,-0.18001656548461778,0.010736273283628276,-437.37485148229155,-455.01545710778794
0.00027299999999999997,-0.18045333535537658,0.010281222283080075,-436.16577169609326,-455.08595532871277
0.000274,-0.18088889879114997,0.009826102542976963,-434.9619772954087,-455.15294372525545
0.00027499999999999996,-0.18132326106463287,0.009370917550700821,-433.76344290171323,-455.2164670893179
0.000276,-0.1817564274231509,0.008915670749120126,-432.57014315552345,-455.2765696569255
0.000277,-0.18218840308868117,0.008460365537142456,-431.38205271990915,-455.3332951149699
0.000278,-0.18261919325787654,0.008005005270260278,-430.1991462838956,-455.3866866078842
0.000279,-0.18304880310209326,0.0075495932610900995,-429.0213985657584,-455.43678674425047
0.00028,-0.18347723776742184,0.007094132779905041,-427.8487843162143,-455.4836376033398
0.000281,-0.18390450237472097,0.006638627055160907,-426.68127832150947,-455.5272807415849
0.00028199999999999997,-0.18433060201965468,0.006183079274015817,-425.51885540640865,-455.56775719898525
0.000283,-0.18475554177273212,0.005727492582843462,-424.36149043708696,-455.60510750544546
0.00028399999999999996,-0.18517932667935058,0.005271870087740058,-423.20915832392717,-455.63937168704626
0.000285,-0.18560196175984092,0.004816214855025065,-422.0618340242245,-455.67058927224895
0.000286,-0.18602345200951587,0.00436052991173573,-420.9194925448013,-455.69879929803335
0.000287,-0.18644380239872077,0.003904818246115526,-419.78210894453395,-455.7240403159695
0.000288,-0.1868630178728869,0.003449082808096557,-418.64965833679383,-455.7463503982231
0.000289,-0.18728110335258716,0.0029933265097759837,-417.5221158918051,-455.7657671434957
0.00029,-0.18769806373359402,0.002537552225886546,-416.39945683892046,-455.78232768289877
0.00029099999999999997,-0.1881139038869398,0.002081762794261243,-415.2816564688181,-455.79606868576366
0.000292,-0.18852862865897907,0.0016259610162922364,-414.1686901356206,-455.8070263653858
0.00029299999999999997,-0.18894224287145303,0.0011701496573840392,-413.06053325893873,-455.8152364847054
0.000294,-0.18935475132155613,0.0007143314474010588,-411.95716132584147,-455.8207343619234
0.00029499999999999996,-0.1897661587820044,0.0002585090811095539,-410.85854989275435,-455.8235548760544
0.000296,-0.19017647000110569,-0.00019731478138592848,-409.76467458728797,-455.82373247241566
0.000297,-0.19058568970283182,-0.0006531375142115748,-408.6755111099981,-455.82130116805416
0.000298,-0.19099382258689238,-0.0011089565252987213,-407.59103523607985,-455.8162945571104
0.000299,-0.1914008733288101,-0.0015647692559636042,-406.5112228169967,-455.80874581612073
0.0003,-0.19180684657999794,-0.0020205731804923805,-405.4360497820469,-455.79868770925793
0.000301,-0.1922117469678378,-0.00247636580573136,-404.36549213986837,-455.78615259351074
0.00030199999999999997,-0.19261557909576044,-0.0029321446706823853,-403.29952597988347,-455.7711724238027
0.000303,-0.19301834754332697,-0.0033879073461033004,-402.2381274736862,-455.75377875805094
0.00030399999999999996,-0.19342005686631183,-0.0038436514341134496,-401.18127287637196,-455.7340027621652
0.000305,-0.19382071159678674,-0.004299374567804144,-400.1289385278127,-455.7118752149873
0.000306,-0.19422031624320626,-0.00475507441085404,-399.08110085387784,-455.6874265131726
0.000307,-0.1946188752904943,-0.005210748657149369,-398.037736367603,-455.6606866760125
0.000308,-0.19501639320013178,-0.005666395030408959,-396.9988216703077,-455.6316853501994
0.000309,-0.19541287441024563,-0.006122011283813996,-395.96433345266354,-455.60045181453444
0.00031,-0.1958083233356985,-0.006577595199642463,-394.93424849571403,-455.5670149845785
0.00031099999999999997,-0.1962027443681797,-0.007033144588908199,-393.90854367184716,-455.5314034172471
0.000312,-0.19659614187629695,-0.007488657291004532,-392.8871959457225,-455.4936453153488
0.00031299999999999996,-0.19698852020566918,-0.007944131173352416,-391.8701823751537,-455.45376853206943
0.000314,-0.19737988367902,-0.008399564131053026,-390.85748011194767,-455.41180057540095
0.00031499999999999996,-0.19777023659627227,-0.00885495408654476,-389.8490664027014,-455.36776861251604
0.000316,-0.198159583234643,-0.009310298989264578,-388.84491858955806,-455.3216994740895
0.000317,-0.19854792784873954,-0.009765596815313653,-387.8450141109232,-455.27361965856585
